location,stockCode,year,stockName
东南亚,002642.SZ,2017,荣联科技
俄罗斯,603619.SH,2017,中曼石油
哈萨克斯坦,603619.SH,2017,中曼石油
乌克兰,603619.SH,2017,中曼石油
南亚,603619.SH,2017,中曼石油
印度,603619.SH,2017,中曼石油
孟加拉国,603619.SH,2017,中曼石油
巴基斯坦,603619.SH,2017,中曼石油
缅甸,603619.SH,2017,中曼石油
中东,603619.SH,2017,中曼石油
北非,603619.SH,2017,中曼石油
新疆,603619.SH,2017,中曼石油
中亚,603619.SH,2017,中曼石油
中东,002791.SZ,2017,坚朗五金
印度,002791.SZ,2017,坚朗五金
越南,002791.SZ,2017,坚朗五金
马来西亚,002791.SZ,2017,坚朗五金
泰国,002791.SZ,2017,坚朗五金
印尼,002791.SZ,2017,坚朗五金
东南亚,002791.SZ,2017,坚朗五金
南亚,002684.SZ,2017,ST猛狮
东南亚,002684.SZ,2017,ST猛狮
柬埔寨,002081.SZ,2017,金螳螂
,603389.SH,2017,*ST亚振
德国,002204.SZ,2017,大连重工
香港,002204.SZ,2017,大连重工
印度,002204.SZ,2017,大连重工
澳大利亚,002204.SZ,2017,大连重工
马来西亚,002204.SZ,2017,大连重工
中东,002204.SZ,2017,大连重工
南亚,002204.SZ,2017,大连重工
,600020.SH,2017,中原高速
,000426.SZ,2017,兴业矿业
秘鲁,601212.SH,2017,白银有色
中亚,601212.SH,2017,白银有色
菲律宾,601212.SH,2017,白银有色
南亚,601212.SH,2017,白银有色
,002212.SZ,2017,天融信
,000587.SZ,2017,*ST金洲
,000069.SZ,2017,华侨城A
,600614.SH,2017,*ST鹏起
,603337.SH,2017,杰克股份
巴西,600522.SH,2017,中天科技
印度,600522.SH,2017,中天科技
乌兹别克斯坦,600522.SH,2017,中天科技
摩洛哥,600522.SH,2017,中天科技
孟加拉,600522.SH,2017,中天科技
,603896.SH,2017,寿仙谷
,603828.SH,2017,柯利达
巴基斯坦,601611.SH,2017,中国核建
,603017.SH,2017,中衡设计
,600172.SH,2017,黄河旋风
,300293.SZ,2017,蓝英装备
,603611.SH,2017,诺力股份
,300091.SZ,2017,金通灵
,002514.SZ,2017,宝馨科技
印度,600169.SH,2017,太原重工
香港,600169.SH,2017,太原重工
德国,600169.SH,2017,太原重工
哈萨克斯坦,600169.SH,2017,太原重工
印度尼西亚,600169.SH,2017,太原重工
伊朗,600169.SH,2017,太原重工
俄罗斯,600169.SH,2017,太原重工
马来西亚,600169.SH,2017,太原重工
,603168.SH,2017,莎普爱思
中亚,601008.SH,2017,连云港
香港,002544.SZ,2017,杰赛科技
柬埔寨,002544.SZ,2017,杰赛科技
,603329.SH,2017,上海雅仕
东南亚,002323.SZ,2017,*ST雅博
马来西亚,002323.SZ,2017,*ST雅博
印尼,002323.SZ,2017,*ST雅博
文莱,002323.SZ,2017,*ST雅博
科威特,002323.SZ,2017,*ST雅博
,002266.SZ,2017,浙富控股
香港,002542.SZ,2017,中化岩土
东南亚,002542.SZ,2017,中化岩土
,600592.SH,2017,龙溪股份
美洲,002892.SZ,2017,科力尔
欧洲,002892.SZ,2017,科力尔
,002347.SZ,2017,泰尔股份
,300397.SZ,2017,天和防务
,002120.SZ,2017,韵达股份
,002200.SZ,2017,ST云投
,601858.SH,2017,中国科传
伊拉克,002554.SZ,2017,惠博普
阿尔及利亚,002554.SZ,2017,惠博普
伊朗,002554.SZ,2017,惠博普
乌兹别克斯坦,002554.SZ,2017,惠博普
阿联酋,002554.SZ,2017,惠博普
,002164.SZ,2017,宁波东力
,002603.SZ,2017,以岭药业
欧洲,002468.SZ,2017,申通快递
欧洲,002405.SZ,2017,四维图新
美国,002405.SZ,2017,四维图新
新加坡,002405.SZ,2017,四维图新
东南亚,002405.SZ,2017,四维图新
中东,603712.SH,2017,七一二
南亚,603712.SH,2017,七一二
非洲,603712.SH,2017,七一二
,002608.SZ,2017,江苏国信
,600979.SH,2017,广安爱众
,600815.SH,2017,*ST厦工
,600780.SH,2017,通宝能源
俄罗斯,600690.SH,2017,海尔智家
哈萨克斯坦,600690.SH,2017,海尔智家
南亚,600690.SH,2017,海尔智家
印度,600690.SH,2017,海尔智家
巴基斯坦,600690.SH,2017,海尔智家
南亚,600025.SH,2017,华能水电
东南亚,600025.SH,2017,华能水电
亚洲,600025.SH,2017,华能水电
柬埔寨,600025.SH,2017,华能水电
俄罗斯,000796.SZ,2017,凯撒旅业
南太平洋,000796.SZ,2017,凯撒旅业
哈萨克斯坦,000796.SZ,2017,凯撒旅业
乌兹别克斯坦,000796.SZ,2017,凯撒旅业
摩洛哥,000796.SZ,2017,凯撒旅业
埃及,000796.SZ,2017,凯撒旅业
以色列,000796.SZ,2017,凯撒旅业
约旦,000796.SZ,2017,凯撒旅业
蒙古,000796.SZ,2017,凯撒旅业
马来西亚,000008.SZ,2017,神州高铁
,002042.SZ,2017,华孚时尚
,000752.SZ,2017,*ST西发
新疆,000700.SZ,2017,模塑科技
德国,000032.SZ,2017,深桑达A
瑞典,000032.SZ,2017,深桑达A
丹麦,000032.SZ,2017,深桑达A
巴基斯坦,000032.SZ,2017,深桑达A
斯里兰卡,000032.SZ,2017,深桑达A
中东,000032.SZ,2017,深桑达A
南美,000032.SZ,2017,深桑达A
日本,000032.SZ,2017,深桑达A
台湾,000032.SZ,2017,深桑达A
中亚,000032.SZ,2017,深桑达A
新疆,000032.SZ,2017,深桑达A
塔吉克斯坦,000032.SZ,2017,深桑达A
越南,000032.SZ,2017,深桑达A
,002067.SZ,2017,景兴纸业
,000678.SZ,2017,襄阳轴承
,000156.SZ,2017,华数传媒
缅甸,002091.SZ,2017,江苏国泰
柬埔寨,002091.SZ,2017,江苏国泰
,000955.SZ,2017,欣龙控股
,002078.SZ,2017,太阳纸业
,000767.SZ,2017,漳泽电力
,603991.SH,2017,至正股份
,000560.SZ,2017,我爱我家
,300512.SZ,2017,中亚股份
菲律宾,603966.SH,2017,法兰泰克
哈萨克斯坦,603966.SH,2017,法兰泰克
巴基斯坦,603966.SH,2017,法兰泰克
马来西亚,603966.SH,2017,法兰泰克
孟加拉国,603966.SH,2017,法兰泰克
香港,603966.SH,2017,法兰泰克
新加坡,603966.SH,2017,法兰泰克
东南亚,603966.SH,2017,法兰泰克
阿根廷,601669.SH,2017,中国电建
肯尼亚,601669.SH,2017,中国电建
巴基斯坦,601669.SH,2017,中国电建
东亚,601669.SH,2017,中国电建
厄瓜多尔,601669.SH,2017,中国电建
老挝,601669.SH,2017,中国电建
意大利,601669.SH,2017,中国电建
,601166.SH,2017,兴业银行
东南亚,300689.SZ,2017,澄天伟业
,300362.SZ,2017,天翔环境
中亚,300048.SZ,2017,合康新能
南亚,300048.SZ,2017,合康新能
,002755.SZ,2017,奥赛康
,002473.SZ,2017,ST圣莱
日本,600481.SH,2017,双良节能
哈萨克斯坦,600481.SH,2017,双良节能
中东,600481.SH,2017,双良节能
美国,600481.SH,2017,双良节能
泰国,300177.SZ,2017,中海达
缅甸,300177.SZ,2017,中海达
巴基斯坦,300177.SZ,2017,中海达
东南亚,300177.SZ,2017,中海达
非洲,300177.SZ,2017,中海达
欧美,300177.SZ,2017,中海达
香港,300118.SZ,2017,东方日升
欧洲,300118.SZ,2017,东方日升
美洲,300118.SZ,2017,东方日升
澳大利亚,300118.SZ,2017,东方日升
尼泊尔,300118.SZ,2017,东方日升
孟加拉国,300118.SZ,2017,东方日升
哈萨克斯坦,300118.SZ,2017,东方日升
吉尔吉斯斯坦,300118.SZ,2017,东方日升
东南亚,300118.SZ,2017,东方日升
中东,300118.SZ,2017,东方日升
非洲,300118.SZ,2017,东方日升
印度,300118.SZ,2017,东方日升
大洋洲,300118.SZ,2017,东方日升
,002889.SZ,2017,东方嘉盛
,002883.SZ,2017,中设股份
,002685.SZ,2017,华东重机
,600185.SH,2017,格力地产
,300599.SZ,2017,雄塑科技
,300477.SZ,2017,合纵科技
,002529.SZ,2017,*ST海源
东南亚,300151.SZ,2017,昌红科技
越南,300151.SZ,2017,昌红科技
菲律宾,300151.SZ,2017,昌红科技
欧洲,300382.SZ,2017,斯莱克
英国,300382.SZ,2017,斯莱克
迪拜,300355.SZ,2017,蒙草生态
新加坡,300355.SZ,2017,蒙草生态
俄罗斯,300355.SZ,2017,蒙草生态
蒙古,300355.SZ,2017,蒙草生态
缅甸,002869.SZ,2017,金溢科技
东南亚,002869.SZ,2017,金溢科技
南美,002869.SZ,2017,金溢科技
非洲,002869.SZ,2017,金溢科技
,002828.SZ,2017,贝肯能源
,002610.SZ,2017,爱康科技
越南,601339.SH,2017,百隆东方
,300422.SZ,2017,博世科
,300201.SZ,2017,海伦哲
,300050.SZ,2017,世纪鼎利
,002730.SZ,2017,电光科技
,002715.SZ,2017,登云股份
,600778.SH,2017,友好集团
南非,300208.SZ,2017,青岛中程
津巴布韦,300208.SZ,2017,青岛中程
菲律宾,300208.SZ,2017,青岛中程
印尼,300208.SZ,2017,青岛中程
,300153.SZ,2017,科泰电源
欧洲,002342.SZ,2017,巨力索具
美国,002342.SZ,2017,巨力索具
中东,002342.SZ,2017,巨力索具
非洲,002342.SZ,2017,巨力索具
澳洲,002342.SZ,2017,巨力索具
东南亚,002342.SZ,2017,巨力索具
巴基斯坦,002342.SZ,2017,巨力索具
伊拉克,002342.SZ,2017,巨力索具
卡塔尔,002342.SZ,2017,巨力索具
日本,002342.SZ,2017,巨力索具
韩国,002342.SZ,2017,巨力索具
马来西亚,002342.SZ,2017,巨力索具
阿尔及利亚,002342.SZ,2017,巨力索具
马尔代夫,002342.SZ,2017,巨力索具
索马里,002342.SZ,2017,巨力索具
土耳其,002342.SZ,2017,巨力索具
印尼,002342.SZ,2017,巨力索具
,002743.SZ,2017,富煌钢构
,300004.SZ,2017,南风股份
,300540.SZ,2017,深冷股份
香港,600112.SH,2017,ST天成
莫桑比克,600112.SH,2017,ST天成
,601226.SH,2017,华电重工
荷兰,300591.SZ,2017,万里马
俄罗斯,300591.SZ,2017,万里马
泰国,300591.SZ,2017,万里马
缅甸,300591.SZ,2017,万里马
东南亚,300591.SZ,2017,万里马
日本,300591.SZ,2017,万里马
摩洛哥,300148.SZ,2017,天舟文化
,002849.SZ,2017,威星智能
,002250.SZ,2017,联化科技
,300467.SZ,2017,迅游科技
香港,600128.SH,2017,弘业股份
缅甸,600128.SH,2017,弘业股份
美国,600128.SH,2017,弘业股份
,002298.SZ,2017,中电兴发
,002227.SZ,2017,奥特迅
,002802.SZ,2017,洪汇新材
韩国,002027.SZ,2017,分众传媒
新加坡,002027.SZ,2017,分众传媒
印尼,002027.SZ,2017,分众传媒
澳大利亚,000797.SZ,2017,中国武夷
香港,000797.SZ,2017,中国武夷
肯尼亚,000797.SZ,2017,中国武夷
埃塞俄比亚,000797.SZ,2017,中国武夷
坦桑尼亚,000797.SZ,2017,中国武夷
乌干达,000797.SZ,2017,中国武夷
澳洲,000797.SZ,2017,中国武夷
菲律宾,000797.SZ,2017,中国武夷
亚洲,000797.SZ,2017,中国武夷
,000886.SZ,2017,海南高速
,600668.SH,2017,尖峰集团
,002126.SZ,2017,银轮股份
,002040.SZ,2017,南京港
西安,600606.SH,2017,绿地控股
马来西亚,600606.SH,2017,绿地控股
冈比亚,600606.SH,2017,绿地控股
老挝,600606.SH,2017,绿地控股
香港,600606.SH,2017,绿地控股
越南,600606.SH,2017,绿地控股
柬埔寨,600606.SH,2017,绿地控股
泰国,600606.SH,2017,绿地控股
,600857.SH,2017,宁波中百
,300597.SZ,2017,吉大通信
,300419.SZ,2017,浩丰科技
,300603.SZ,2017,立昂技术
,300464.SZ,2017,星徽股份
,000523.SZ,2017,广州浪奇
,600057.SH,2017,厦门象屿
澳大利亚,300665.SZ,2017,飞鹿股份
阿联酋,300665.SZ,2017,飞鹿股份
巴西,300665.SZ,2017,飞鹿股份
澳门,300621.SZ,2017,维业股份
香港,300621.SZ,2017,维业股份
,300082.SZ,2017,奥克股份
,300640.SZ,2017,德艺文创
美国,300079.SZ,2017,数码科技
俄罗斯,300079.SZ,2017,数码科技
加拿大,300079.SZ,2017,数码科技
德国,300079.SZ,2017,数码科技
韩国,300079.SZ,2017,数码科技
澳大利亚,300079.SZ,2017,数码科技
土耳其,300079.SZ,2017,数码科技
刚果,300079.SZ,2017,数码科技
坦桑尼亚,300079.SZ,2017,数码科技
法国,300079.SZ,2017,数码科技
巴西,300079.SZ,2017,数码科技
墨西哥,300079.SZ,2017,数码科技
南非,300079.SZ,2017,数码科技
印度,300079.SZ,2017,数码科技
菲律宾,300079.SZ,2017,数码科技
,300183.SZ,2017,东软载波
,603079.SH,2017,圣达生物
巴基斯坦,603050.SH,2017,科林电气
孟加拉,603050.SH,2017,科林电气
阿联酋,603050.SH,2017,科林电气
伊朗,603050.SH,2017,科林电气
非洲,603050.SH,2017,科林电气
尼日利亚,603050.SH,2017,科林电气
肯尼亚,603050.SH,2017,科林电气
,600771.SH,2017,广誉远
越南,000498.SZ,2017,山东路桥
东南亚,000498.SZ,2017,山东路桥
哈萨克斯坦,000498.SZ,2017,山东路桥
安哥拉,000498.SZ,2017,山东路桥
阿尔及利亚,000498.SZ,2017,山东路桥
意大利,600178.SH,2017,东安动力
巴基斯坦,600178.SH,2017,东安动力
,300069.SZ,2017,金利华电
,000554.SZ,2017,泰山石油
土耳其,603298.SH,2017,杭叉集团
印度尼西亚,603298.SH,2017,杭叉集团
菲律宾,603298.SH,2017,杭叉集团
美国,603298.SH,2017,杭叉集团
北美,603298.SH,2017,杭叉集团
,603129.SH,2017,春风动力
新疆,300287.SZ,2017,飞利信
,300274.SZ,2017,阳光电源
,300100.SZ,2017,双林股份
,300035.SZ,2017,中科电气
巴基斯坦,300515.SZ,2017,三德科技
印度,300515.SZ,2017,三德科技
蒙古,300515.SZ,2017,三德科技
哥伦比亚,300515.SZ,2017,三德科技
印尼,300515.SZ,2017,三德科技
缅甸,300515.SZ,2017,三德科技
越南,300166.SZ,2017,东方国信
伊朗,300166.SZ,2017,东方国信
伊拉克,300166.SZ,2017,东方国信
巴勒斯坦,300166.SZ,2017,东方国信
北美,600480.SH,2017,凌云股份
缅甸,600480.SH,2017,凌云股份
老挝,600480.SH,2017,凌云股份
伊拉克,600480.SH,2017,凌云股份
新加坡,600480.SH,2017,凌云股份
欧洲,600480.SH,2017,凌云股份
日本,600480.SH,2017,凌云股份
俄罗斯,601798.SH,2017,蓝科高新
伊朗,601798.SH,2017,蓝科高新
伊拉克,601798.SH,2017,蓝科高新
,603803.SH,2017,瑞斯康达
,601567.SH,2017,三星医疗
,600262.SH,2017,北方股份
非洲,300490.SZ,2017,华自科技
南美,300490.SZ,2017,华自科技
东南亚,300490.SZ,2017,华自科技
南苏丹,601098.SH,2017,中南传媒
新疆,300588.SZ,2017,熙菱信息
俄罗斯,002843.SZ,2017,泰嘉股份
香港,002736.SZ,2017,国信证券
,002305.SZ,2017,南国置业
,002509.SZ,2017,天茂退
法国,002337.SZ,2017,赛象科技
日本,002337.SZ,2017,赛象科技
美国,002337.SZ,2017,赛象科技
意大利,002337.SZ,2017,赛象科技
德国,002337.SZ,2017,赛象科技
,002842.SZ,2017,翔鹭钨业
东南亚,002774.SZ,2017,快意电梯
南亚,002774.SZ,2017,快意电梯
中东,002774.SZ,2017,快意电梯
新加坡,002774.SZ,2017,快意电梯
印尼,002774.SZ,2017,快意电梯
斯里兰卡,002774.SZ,2017,快意电梯
印度,002774.SZ,2017,快意电梯
香港,002774.SZ,2017,快意电梯
澳大利亚,002774.SZ,2017,快意电梯
德国,002774.SZ,2017,快意电梯
南非,002774.SZ,2017,快意电梯
巴西,002774.SZ,2017,快意电梯
菲律宾,002774.SZ,2017,快意电梯
,002669.SZ,2017,康达新材
,002540.SZ,2017,亚太科技
,002724.SZ,2017,海洋王
香港,002781.SZ,2017,奇信股份
印尼,002781.SZ,2017,奇信股份
东南亚,002781.SZ,2017,奇信股份
非洲,002781.SZ,2017,奇信股份
中东,002781.SZ,2017,奇信股份
南美,002781.SZ,2017,奇信股份
美国,002615.SZ,2017,哈尔斯
日本,002615.SZ,2017,哈尔斯
,002378.SZ,2017,章源钨业
,300011.SZ,2017,鼎汉技术
东南亚,002274.SZ,2017,华昌化工
,002111.SZ,2017,威海广泰
,002231.SZ,2017,奥维通信
马来西亚,300645.SZ,2017,正元智慧
,603319.SH,2017,湘油泵
,300157.SZ,2017,恒泰艾普
东南亚,300471.SZ,2017,厚普股份
欧洲,300471.SZ,2017,厚普股份
非洲,300471.SZ,2017,厚普股份
,002065.SZ,2017,东华软件
文莱,000703.SZ,2017,恒逸石化
亚洲,000703.SZ,2017,恒逸石化
东南亚,000703.SZ,2017,恒逸石化
,000829.SZ,2017,天音控股
东帝汶,600776.SH,2017,东方通信
巴基斯坦,600776.SH,2017,东方通信
尼泊尔,600776.SH,2017,东方通信
蒙古,600776.SH,2017,东方通信
,300468.SZ,2017,四方精创
,002487.SZ,2017,大金重工
,601999.SH,2017,出版传媒
,000566.SZ,2017,海南海药
捷克,300407.SZ,2017,凯发电气
德国,300407.SZ,2017,凯发电气
荷兰,300387.SZ,2017,富邦股份
法国,300387.SZ,2017,富邦股份
欧洲,300387.SZ,2017,富邦股份
摩洛哥,300387.SZ,2017,富邦股份
沙特阿拉伯,300387.SZ,2017,富邦股份
东南亚,300387.SZ,2017,富邦股份
,002769.SZ,2017,普路通
,600004.SH,2017,白云机场
,600566.SH,2017,济川药业
,000681.SZ,2017,视觉中国
香港,000055.SZ,2017,方大集团
新加坡,000055.SZ,2017,方大集团
马来西亚,000055.SZ,2017,方大集团
印度,000055.SZ,2017,方大集团
孟加拉,300712.SZ,2017,永福股份
伊拉克,300712.SZ,2017,永福股份
,300587.SZ,2017,天铁股份
德国,600545.SH,2017,卓郎智能
瑞士,600545.SH,2017,卓郎智能
印度,600545.SH,2017,卓郎智能
土耳其,600545.SH,2017,卓郎智能
美国,600545.SH,2017,卓郎智能
乌兹别克斯坦,600545.SH,2017,卓郎智能
巴基斯坦,600545.SH,2017,卓郎智能
土库曼斯坦,600545.SH,2017,卓郎智能
欧洲,600545.SH,2017,卓郎智能
,600533.SH,2017,栖霞建设
印度尼西亚,600180.SH,2017,瑞茂通
马来西亚,600180.SH,2017,瑞茂通
菲律宾,600180.SH,2017,瑞茂通
越南,600180.SH,2017,瑞茂通
巴基斯坦,600180.SH,2017,瑞茂通
印度,600180.SH,2017,瑞茂通
韩国,600180.SH,2017,瑞茂通
澳大利亚,600180.SH,2017,瑞茂通
南非,600180.SH,2017,瑞茂通
,601966.SH,2017,玲珑轮胎
,600209.SH,2017,ST罗顿
香港,300040.SZ,2017,九洲集团
澳大利亚,300040.SZ,2017,九洲集团
柬埔寨,300040.SZ,2017,九洲集团
泰国,300040.SZ,2017,九洲集团
孟加拉,300040.SZ,2017,九洲集团
印度,300040.SZ,2017,九洲集团
菲律宾,300040.SZ,2017,九洲集团
俄罗斯,300040.SZ,2017,九洲集团
蒙古,300040.SZ,2017,九洲集团
巴基斯坦,300040.SZ,2017,九洲集团
哈萨克斯坦,300040.SZ,2017,九洲集团
阿根廷,300040.SZ,2017,九洲集团
,601229.SH,2017,上海银行
新加坡,600340.SH,2017,华夏幸福
印度尼西亚,600340.SH,2017,华夏幸福
越南,600340.SH,2017,华夏幸福
菲律宾,600340.SH,2017,华夏幸福
马来西亚,600340.SH,2017,华夏幸福
印度,600340.SH,2017,华夏幸福
埃及,600340.SH,2017,华夏幸福
文莱,600340.SH,2017,华夏幸福
缅甸,600340.SH,2017,华夏幸福
美国,600340.SH,2017,华夏幸福
,300542.SZ,2017,新晨科技
,002270.SZ,2017,华明装备
东南亚,603789.SH,2017,星光农机
西亚,603789.SH,2017,星光农机
美洲,603789.SH,2017,星光农机
南美洲,603789.SH,2017,星光农机
伊朗,603789.SH,2017,星光农机
,601599.SH,2017,鹿港文化
,600603.SH,2017,广汇物流
中东,600100.SH,2017,同方股份
北非,600100.SH,2017,同方股份
印尼,300435.SZ,2017,中泰股份
韩国,300435.SZ,2017,中泰股份
乌兹别克斯坦,300435.SZ,2017,中泰股份
新加坡,300435.SZ,2017,中泰股份
东南亚,300435.SZ,2017,中泰股份
美国,300435.SZ,2017,中泰股份
东南亚,002057.SZ,2017,中钢天源
非洲,002057.SZ,2017,中钢天源
日本,002057.SZ,2017,中钢天源
韩国,002057.SZ,2017,中钢天源
台湾,002057.SZ,2017,中钢天源
,002530.SZ,2017,金财互联
澳门,300053.SZ,2017,欧比特
,002296.SZ,2017,辉煌科技
,002907.SZ,2017,华森制药
,002476.SZ,2017,宝莫股份
,600679.SH,2017,上海凤凰
墨西哥,600378.SH,2017,昊华科技
美国,600378.SH,2017,昊华科技
伊朗,600378.SH,2017,昊华科技
塞尔维亚,600378.SH,2017,昊华科技
俄罗斯,600378.SH,2017,昊华科技
刚果金,000758.SZ,2017,中色股份
哈萨克斯坦,000758.SZ,2017,中色股份
印度,000758.SZ,2017,中色股份
印尼,000758.SZ,2017,中色股份
俄罗斯,000758.SZ,2017,中色股份
非洲,000758.SZ,2017,中色股份
蒙古,000758.SZ,2017,中色股份
老挝,000758.SZ,2017,中色股份
,600773.SH,2017,西藏城投
美国,600231.SH,2017,凌钢股份
加拿大,600231.SH,2017,凌钢股份
东南亚,600231.SH,2017,凌钢股份
中东,600231.SH,2017,凌钢股份
美洲,600231.SH,2017,凌钢股份
非洲,600231.SH,2017,凌钢股份
,000815.SZ,2017,美利云
欧洲,601877.SH,2017,正泰电器
亚洲,601877.SH,2017,正泰电器
非洲,601877.SH,2017,正泰电器
美洲,601877.SH,2017,正泰电器
泰国,601877.SH,2017,正泰电器
埃及,601877.SH,2017,正泰电器
新加坡,601877.SH,2017,正泰电器
亚太,601877.SH,2017,正泰电器
阿尔及利亚,601877.SH,2017,正泰电器
马来西亚,601877.SH,2017,正泰电器
越南,601877.SH,2017,正泰电器
巴拿马,601877.SH,2017,正泰电器
,600371.SH,2017,万向德农
欧洲,300202.SZ,2017,聚龙股份
印度,300202.SZ,2017,聚龙股份
南非,300202.SZ,2017,聚龙股份
北美,002467.SZ,2017,二六三
日本,002467.SZ,2017,二六三
,600706.SH,2017,曲江文旅
泰国,002557.SZ,2017,洽洽食品
斯里兰卡,002551.SZ,2017,尚荣医疗
,300281.SZ,2017,金明精机
,000548.SZ,2017,湖南投资
巴基斯坦,000927.SZ,2017,*ST夏利
澳大利亚,002498.SZ,2017,汉缆股份
蒙古,002498.SZ,2017,汉缆股份
菲律宾,002498.SZ,2017,汉缆股份
委内瑞拉,002498.SZ,2017,汉缆股份
沙特,002498.SZ,2017,汉缆股份
巴基斯坦,002498.SZ,2017,汉缆股份
科特迪瓦,002498.SZ,2017,汉缆股份
南苏丹,002498.SZ,2017,汉缆股份
喀麦隆,002498.SZ,2017,汉缆股份
印尼,002498.SZ,2017,汉缆股份
